residentId, residentAssignment, partnerId, partnerAssignment, residentAssignmentLocation, residentAssignmentRank, residentInitialPreferences, residentFinalPreferences, hasPartner, isAnchorPartner, partnerAssignmentLocation, partnerAssignmentRank, partnerInitialPreferences, partnerFinalPreferences
R210, H295, R191, H295, 23, 0, H177 H113 H25 H268 H43 H235 H64 H115 H117 H283 H56 H98 H295 H12, H295, true, false, 23, 0, H12 H235 H98 H115 H25 H295 H113 H41 H4 H251 H207 H93 H141 H182 H44, H295
R211, H168, R455, H146, 3, 0, H103 H117 H226 H214 H177 H99 H113 H53 H208 H145 H34 H139 H20 H168 H234, H168, true, false, 3, 0, H146 H113 H271 H83 H103 H177 H107 H196 H214 H117 H0 H226 H4 H99, H146
R212, H271, R217, H271, 8, 0, H290 H146 H106 H280 H46 H271 H35 H140 H188 H133 H11 H288 H27 H139, H271, true, false, 8, 0, H11 H271 H139 H35 H188 H290 H133 H141 H245 H81 H21 H279 H223 H3 H7, H271
R213, H1, NA, NA, 32, 0, H1 H175 H8 H138 H114 H221 H54 H181 H260 H299 H90 H3 H140 H12 H294, H1 H175 H8 H138 H114 H221 H54 H181 H260 H299 H90 H3 H140 H12 H294, false, NA, NA, NA, NA, NA
R214, H267, NA, NA, 8, 2, H181 H275 H267 H8 H139 H290 H67 H281 H253 H297 H184 H39 H100 H29 H106, H181 H275 H267 H8 H139 H290 H67 H281 H253 H297 H184 H39 H100 H29 H106, false, NA, NA, NA, NA, NA
R215, H139, R278, H124, 17, 0, H139 H185 H124 H141 H275 H42 H251 H81 H149 H144 H4 H226 H101 H23 H39, H139 H185 H124 H141 H275 H42 H251 H81 H149 H144 H4 H226 H101 H23 H39, true, false, 17, 0, H172 H124 H52 H236 H141 H251 H297 H196 H137 H185 H275 H42 H67 H139, H124 H139
R216, H140, NA, NA, 45, 2, H49 H97 H140 H245 H56 H91 H48 H202 H18 H132 H221 H101 H213 H164 H131, H49 H97 H140 H245 H56 H91 H48 H202 H18 H132 H221 H101 H213 H164 H131, false, NA, NA, NA, NA, NA
R217, H271, R212, H271, 8, 0, H11 H271 H139 H35 H188 H290 H133 H141 H245 H81 H21 H279 H223 H3 H7, H271, true, false, 8, 0, H290 H146 H106 H280 H46 H271 H35 H140 H188 H133 H11 H288 H27 H139, H271
R218, H119, NA, NA, 38, 0, H119 H281 H234 H105 H212 H218 H68 H125 H118 H93 H247 H52 H137 H23 H202, H119 H281 H234 H105 H212 H218 H68 H125 H118 H93 H247 H52 H137 H23 H202, false, NA, NA, NA, NA, NA
R219, H126, NA, NA, 0, 0, H126 H270 H216 H45 H158 H8 H206 H267 H174 H89 H243 H33 H259 H244 H96, H126 H270 H216 H45 H158 H8 H206 H267 H174 H89 H243 H33 H259 H244 H96, false, NA, NA, NA, NA, NA
R220, H11, R177, H11, 5, 0, H45 H89 H270 H114 H87 H295 H178 H11 H190 H18 H298 H20 H90 H256, H11, true, false, 5, 0, H11 H45 H270 H90 H87 H18 H178 H79 H286 H298 H66 H263 H209 H171 H220, H11 H45 H270 H90 H87 H18 H178 H79 H286 H298 H66 H263 H209 H171 H220
R221, H129, NA, NA, 45, 0, H129 H227 H51 H149 H236 H280 H208 H88 H140 H54 H158 H50 H248 H74 H272, H129 H227 H51 H149 H236 H280 H208 H88 H140 H54 H158 H50 H248 H74 H272, false, NA, NA, NA, NA, NA
R222, H185, R39, H185, 8, 0, H293 H269 H185 H268 H298 H264 H242 H146 H64 H55 H48 H172 H36 H117 H209, H185, true, false, 8, 0, H298 H242 H60 H100 H185 H269 H236 H260 H20 H293 H202 H174 H264 H268, H185
R223, H197, R48, H197, 2, 0, H15 H113 H61 H280 H104 H197 H80 H49 H117 H150 H184 H39 H155 H287, H197, true, false, 2, 0, H155 H280 H61 H49 H39 H287 H104 H201 H28 H197 H0 H282 H70 H149 H270, H197
R224, H206, R17, H206, 46, 0, H223 H206 H249 H99 H98 H220 H62 H37 H241 H56 H112 H215 H247 H192 H114, H206, true, false, 46, 0, H58 H237 H98 H252 H291 H62 H124 H99 H223 H220 H206 H249 H110, H206
R225, H72, NA, NA, 32, 0, H72 H163 H271 H60 H129 H47 H121 H208 H7 H213 H233 H281 H135 H13 H296, H72 H163 H271 H60 H129 H47 H121 H208 H7 H213 H233 H281 H135 H13 H296, false, NA, NA, NA, NA, NA
R226, H242, R344, H279, 11, 1, H85 H262 H245 H279 H197 H287 H242 H193 H272 H113 H7 H103 H166 H76 H53, H287 H242 H193 H272 H113 H7 H103 H166 H76 H53, true, false, 11, 1, H197 H102 H127 H233 H242 H85 H274 H204 H287 H279 H262 H245 H213 H114, H242 H279
R227, H189, R306, H189, 10, 0, H61 H107 H8 H74 H189 H243 H262 H183 H41 H93 H38 H207 H117 H211 H252, H189, true, false, 10, 0, H1 H189 H74 H61 H247 H251 H8 H107 H262 H243 H209 H38 H211 H115, H189
R228, H15, NA, NA, 27, 0, H15 H162 H254 H10 H111 H233 H237 H212 H74 H161 H249 H143 H87 H79 H12, H15 H162 H254 H10 H111 H233 H237 H212 H74 H161 H249 H143 H87 H79 H12, false, NA, NA, NA, NA, NA
R229, H164, NA, NA, 37, 0, H164 H288 H239 H258 H101 H104 H24 H45 H207 H284 H295 H84 H15 H43 H11, H164 H288 H239 H258 H101 H104 H24 H45 H207 H284 H295 H84 H15 H43 H11, false, NA, NA, NA, NA, NA
R230, H156, R116, H156, 16, 0, H156 H181 H197 H261 H51 H165 H210 H48 H15 H0 H92 H31 H166 H128 H212, H156, true, false, 16, 0, H138 H189 H197 H210 H50 H181 H51 H168 H165 H152 H261 H29 H128 H156, H156
R231, H177, NA, NA, 41, 0, H177 H284 H112 H212 H61 H249 H161 H267 H165 H67 H39 H218 H142 H93 H96, H177 H284 H112 H212 H61 H249 H161 H267 H165 H67 H39 H218 H142 H93 H96, false, NA, NA, NA, NA, NA
R232, H224, R16, H224, 6, 0, H148 H228 H18 H145 H277 H124 H7 H106 H175 H22 H224 H67 H160, H224, true, false, 6, 0, H124 H224 H277 H228 H175 H18 H67 H231 H294 H244 H270 H292 H282 H210 H266, H224 H277 H228 H175 H18 H67 H231 H294 H244 H270 H292 H282 H210 H266
R233, H111, R157, H111, 0, 0, H29 H61 H292 H27 H111 H43 H291 H190 H259 H64 H245 H92 H267, H111, true, false, 0, 0, H267 H111 H29 H27 H259 H43 H292 H142 H60 H4 H64 H208 H58 H124 H223, H111
R234, H299, NA, NA, 38, 0, H299 H74 H269 H233 H172 H255 H119 H156 H92 H128 H207 H150 H177 H126 H2, H299 H74 H269 H233 H172 H255 H119 H156 H92 H128 H207 H150 H177 H126 H2, false, NA, NA, NA, NA, NA
R235, H122, R351, H122, 19, 0, H16 H251 H45 H174 H122 H162 H190 H133 H90 H239 H114 H33 H11 H80, H122 H162 H190 H133 H90 H239 H114 H33 H11 H80, true, false, 19, 0, H190 H239 H122 H11 H133 H162 H16 H95 H231 H129 H193 H156 H250 H184 H180, H122
R236, H176, NA, NA, 33, 5, H102 H116 H212 H268 H89 H176 H58 H77 H261 H191 H119 H20 H100 H7 H67, H102 H116 H212 H268 H89 H176 H58 H77 H261 H191 H119 H20 H100 H7 H67, false, NA, NA, NA, NA, NA
R237, H243, R27, H243, 46, 0, H137 H56 H71 H159 H243 H22 H97 H169 H174 H231 H178 H158 H77 H116, H243, true, false, 46, 0, H174 H116 H158 H159 H243 H97 H169 H216 H12 H76 H278 H218 H180 H72 H98, H243 H97 H169 H216 H12 H76 H278 H218 H180 H72 H98
R238, H75, R332, H14, 46, 0, H161 H170 H50 H126 H190 H277 H204 H233 H165 H124 H226 H75 H166 H220 H139, H75 H166 H220 H139, true, false, 46, 0, H277 H190 H170 H161 H204 H14 H213 H229 H81 H126 H50 H28 H258 H105, H14
R239, H268, NA, NA, 20, 0, H268 H74 H207 H77 H7 H110 H37 H92 H94 H62 H59 H225 H41 H83 H27, H268 H74 H207 H77 H7 H110 H37 H92 H94 H62 H59 H225 H41 H83 H27, false, NA, NA, NA, NA, NA
R240, H124, R202, H3, 17, 0, H137 H125 H244 H115 H124 H64 H285 H120 H85 H134 H142 H56 H126 H264 H92, H124, true, true, 17, 1, H285 H198 H129 H64 H137 H110 H125 H124 H3 H178 H175 H115 H244 H122, H124 H3
R241, H153, R149, H61, 4, 0, H97 H29 H139 H215 H140 H240 H170 H182 H229 H272 H153 H150 H1 H270 H178, H153, true, false, 4, 0, H61 H43 H139 H97 H284 H198 H140 H29 H190 H215 H16 H240 H170 H166, H61 H43 H139 H97 H284 H198 H140 H29 H190 H215 H16 H240 H170 H166
R242, H88, NA, NA, 7, 1, H134 H88 H121 H116 H283 H191 H178 H140 H187 H84 H229 H179 H65 H94 H3, H134 H88 H121 H116 H283 H191 H178 H140 H187 H84 H229 H179 H65 H94 H3, false, NA, NA, NA, NA, NA
R243, H160, NA, NA, 46, 1, H264 H160 H96 H44 H77 H227 H99 H101 H232 H106 H170 H50 H190 H199 H293, H264 H160 H96 H44 H77 H227 H99 H101 H232 H106 H170 H50 H190 H199 H293, false, NA, NA, NA, NA, NA
R244, H260, R274, H0, 24, 0, H288 H147 H285 H150 H209 H207 H272 H260 H14 H6 H107 H261 H282 H231 H44, H260, true, false, 24, 0, H30 H115 H288 H169 H0 H207 H163 H209 H285 H150 H272 H282 H148 H147, H0
R245, H10, NA, NA, 13, 2, H34 H14 H10 H59 H171 H183 H249 H204 H129 H251 H201 H3 H271 H281 H101, H34 H14 H10 H59 H171 H183 H249 H204 H129 H251 H201 H3 H271 H281 H101, false, NA, NA, NA, NA, NA
R246, H255, R461, H1, 32, 0, H149 H255 H1 H213 H71 H214 H144 H165 H147 H266 H18 H70 H145 H230 H298, H255 H1 H213 H71 H214 H144 H165 H147 H266 H18 H70 H145 H230 H298, true, false, 32, 0, H214 H247 H213 H223 H71 H22 H46 H144 H18 H1 H291 H162 H255 H149, H1 H255
R247, H91, NA, NA, 3, 0, H91 H238 H244 H282 H115 H72 H65 H106 H117 H227 H183 H161 H250 H50 H196, H91 H238 H244 H282 H115 H72 H65 H106 H117 H227 H183 H161 H250 H50 H196, false, NA, NA, NA, NA, NA
R248, H2, NA, NA, 26, 2, H19 H190 H2 H221 H133 H296 H179 H28 H11 H36 H131 H3 H145 H273 H16, H19 H190 H2 H221 H133 H296 H179 H28 H11 H36 H131 H3 H145 H273 H16, false, NA, NA, NA, NA, NA
R249, H21, NA, NA, 25, 2, H67 H43 H21 H120 H164 H8 H198 H279 H99 H14 H148 H89 H29 H117 H36, H67 H43 H21 H120 H164 H8 H198 H279 H99 H14 H148 H89 H29 H117 H36, false, NA, NA, NA, NA, NA
R250, NO_MATCH, R299, NO_MATCH, -1, 2147483647, H217 H116 H274 H262 H219 H214 H139 H261 H205 H284 H35 H8 H4 H145 H63, , true, false, -1, 2147483647, H219 H262 H214 H274 H116 H139 H166 H278 H18 H203 H47 H217 H234 H120, 
R251, NO_MATCH, R294, NO_MATCH, -1, 2147483647, H178 H35 H125 H294 H87 H262 H146 H286 H33 H107 H210 H279 H260, , true, false, -1, 2147483647, H107 H33 H146 H294 H262 H279 H286 H32 H196 H89 H14 H270 H292 H158 H53, 
R252, H70, R431, H70, 45, 0, H52 H36 H216 H154 H25 H119 H31 H72 H33 H172 H286 H142 H70, H70, true, false, 45, 0, H36 H70 H119 H52 H286 H25 H33 H48 H49 H135 H274 H41 H144 H0 H269, H70
R253, H160, NA, NA, 46, 3, H174 H127 H55 H160 H96 H40 H32 H150 H112 H241 H256 H297 H74 H211 H206, H174 H127 H55 H160 H96 H40 H32 H150 H112 H241 H256 H297 H74 H211 H206, false, NA, NA, NA, NA, NA
R254, NO_MATCH, R273, NO_MATCH, -1, 2147483647, H264 H106 H277 H17 H115 H221 H126 H227 H146 H216 H248 H274 H98, , true, false, -1, 2147483647, H221 H248 H277 H274 H227 H146 H264 H255 H237 H262 H68 H203 H286 H196 H193, 
R255, H71, NA, NA, 33, 0, H71 H273 H157 H241 H279 H109 H77 H2 H131 H283 H288 H289 H127 H299 H223, H71 H273 H157 H241 H279 H109 H77 H2 H131 H283 H288 H289 H127 H299 H223, false, NA, NA, NA, NA, NA
R256, H72, NA, NA, 32, 2, H108 H276 H72 H104 H94 H106 H166 H262 H146 H157 H64 H191 H189 H236 H123, H108 H276 H72 H104 H94 H106 H166 H262 H146 H157 H64 H191 H189 H236 H123, false, NA, NA, NA, NA, NA
R257, NO_MATCH, R23, NO_MATCH, -1, 2147483647, H207 H95 H114 H293 H140 H56 H69 H117 H190 H107 H55 H8 H286 H161 H93, , true, false, -1, 2147483647, H140 H69 H186 H95 H207 H293 H112 H164 H287 H282 H56 H114 H210 H16, 
R258, H26, R162, H26, 1, 0, H26 H217 H37 H22 H159 H131 H276 H2 H85 H132 H163 H65 H121 H192, H26, true, false, 1, 0, H276 H85 H159 H26 H192 H2 H217 H45 H213 H10 H219 H148 H128 H212 H47, H26
R259, H270, NA, NA, 10, 4, H72 H295 H58 H258 H270 H73 H247 H165 H113 H117 H183 H246 H201 H137 H1, H72 H295 H58 H258 H270 H73 H247 H165 H113 H117 H183 H246 H201 H137 H1, false, NA, NA, NA, NA, NA
R260, H187, R457, H187, 17, 0, H187 H199 H57 H125 H90 H206 H124 H132 H143 H292 H17 H252 H240 H217, H187 H199 H57 H125 H90 H206 H124 H132 H143 H292 H17 H252 H240 H217, true, false, 17, 0, H199 H292 H187 H57 H252 H132 H90 H272 H295 H6 H165 H290 H194 H131 H11, H187
R261, H296, NA, NA, 46, 1, H104 H296 H154 H91 H144 H24 H217 H284 H264 H212 H69 H145 H121 H149 H190, H104 H296 H154 H91 H144 H24 H217 H284 H264 H212 H69 H145 H121 H149 H190, false, NA, NA, NA, NA, NA
R262, H220, R121, H220, 47, 0, H88 H220 H111 H107 H56 H110 H149 H247 H54 H2 H284 H117 H289 H175 H215, H220 H111 H107 H56 H110 H149 H247 H54 H2 H284 H117 H289 H175 H215, true, true, 47, 1, H291 H251 H149 H110 H102 H207 H111 H56 H88 H296 H220 H12 H107 H187, H149 H220
R263, H7, R93, H156, 16, 0, H14 H7 H244 H219 H109 H66 H93 H190 H178 H44 H17 H102 H275 H164, H7 H244 H219 H109 H66 H93 H190 H178 H44 H17 H102 H275 H164, true, true, 16, 1, H102 H44 H164 H219 H7 H17 H244 H156 H211 H73 H127 H100 H284 H229 H22, H7 H156
R264, H282, NA, NA, 27, 1, H256 H282 H13 H178 H291 H94 H219 H83 H5 H202 H222 H193 H4 H221 H113, H256 H282 H13 H178 H291 H94 H219 H83 H5 H202 H222 H193 H4 H221 H113, false, NA, NA, NA, NA, NA
R265, H14, R324, H75, 46, 1, H260 H197 H277 H147 H154 H187 H64 H14 H75 H194 H201 H116 H30, H64 H14 H75 H194 H201 H116 H30, true, false, 46, 1, H116 H64 H14 H30 H75 H201 H197 H278 H80 H169 H49 H6 H36 H248 H186, H14 H75
R266, H94, R424, H94, 3, 2, H150 H279 H94 H44 H231 H209 H192 H215 H218 H244 H258 H254 H93 H37 H213, H150 H279 H94 H44 H231 H209 H192 H215 H218 H244 H258 H254 H93 H37 H213, true, false, 3, 2, H40 H209 H213 H69 H231 H59 H56 H152 H150 H192 H44 H279 H94 H255, H192 H44 H94
R267, H54, NA, NA, 47, 1, H123 H54 H76 H240 H230 H293 H77 H270 H237 H261 H10 H243 H20 H21 H48, H123 H54 H76 H240 H230 H293 H77 H270 H237 H261 H10 H243 H20 H21 H48, false, NA, NA, NA, NA, NA
R268, H32, NA, NA, 0, 0, H32 H82 H184 H109 H54 H277 H252 H202 H282 H221 H2 H76 H68 H185 H234, H32 H82 H184 H109 H54 H277 H252 H202 H282 H221 H2 H76 H68 H185 H234, false, NA, NA, NA, NA, NA
R269, H180, NA, NA, 33, 3, H130 H87 H275 H180 H2 H164 H91 H284 H134 H109 H266 H238 H40 H219 H156, H130 H87 H275 H180 H2 H164 H91 H284 H134 H109 H266 H238 H40 H219 H156, false, NA, NA, NA, NA, NA
R270, H81, R37, H81, 12, 0, H51 H50 H81 H175 H40 H33 H241 H288 H54 H60 H166 H76 H125 H97 H222, H81, true, false, 12, 0, H33 H74 H257 H40 H6 H81 H51 H29 H50 H175 H241 H20 H3 H229, H81
R271, H84, R488, H84, 19, 0, H84 H69 H101 H269 H266 H299 H10 H224 H131 H115 H122 H103 H245 H57 H228, H84 H69 H101 H269 H266 H299 H10 H224 H131 H115 H122 H103 H245 H57 H228, true, false, 19, 0, H11 H89 H269 H171 H299 H10 H30 H266 H249 H288 H69 H101 H85 H84, H84
R272, H271, NA, NA, 8, 0, H271 H104 H284 H85 H117 H230 H99 H198 H184 H158 H263 H97 H279 H251 H138, H271 H104 H284 H85 H117 H230 H99 H198 H184 H158 H263 H97 H279 H251 H138, false, NA, NA, NA, NA, NA
R273, NO_MATCH, R254, NO_MATCH, -1, 2147483647, H221 H248 H277 H274 H227 H146 H264 H255 H237 H262 H68 H203 H286 H196 H193, , true, false, -1, 2147483647, H264 H106 H277 H17 H115 H221 H126 H227 H146 H216 H248 H274 H98, 
R274, H0, R244, H260, 24, 0, H30 H115 H288 H169 H0 H207 H163 H209 H285 H150 H272 H282 H148 H147, H0, true, false, 24, 0, H288 H147 H285 H150 H209 H207 H272 H260 H14 H6 H107 H261 H282 H231 H44, H260
R275, H266, NA, NA, 8, 0, H266 H169 H181 H99 H230 H47 H204 H41 H142 H250 H97 H75 H102 H254 H177, H266 H169 H181 H99 H230 H47 H204 H41 H142 H250 H97 H75 H102 H254 H177, false, NA, NA, NA, NA, NA
R276, H113, NA, NA, 7, 1, H97 H113 H12 H182 H261 H57 H56 H124 H227 H296 H68 H118 H228 H226 H210, H97 H113 H12 H182 H261 H57 H56 H124 H227 H296 H68 H118 H228 H226 H210, false, NA, NA, NA, NA, NA
R277, H77, NA, NA, 44, 0, H77 H218 H154 H79 H10 H107 H209 H173 H276 H246 H72 H143 H294 H221 H35, H77 H218 H154 H79 H10 H107 H209 H173 H276 H246 H72 H143 H294 H221 H35, false, NA, NA, NA, NA, NA
R278, H124, R215, H139, 17, 0, H172 H124 H52 H236 H141 H251 H297 H196 H137 H185 H275 H42 H67 H139, H124 H139, true, false, 17, 0, H139 H185 H124 H141 H275 H42 H251 H81 H149 H144 H4 H226 H101 H23 H39, H139 H185 H124 H141 H275 H42 H251 H81 H149 H144 H4 H226 H101 H23 H39
R279, H34, R345, H216, 32, 0, H34 H256 H267 H50 H100 H16 H237 H233 H285 H221 H160 H27 H140 H91 H124, H34 H256 H267 H50 H100 H16 H237 H233 H285 H221 H160 H27 H140 H91 H124, true, true, 32, 1, H34 H50 H218 H221 H237 H73 H175 H141 H256 H100 H216 H267 H261 H16, H34 H216
R280, H227, R98, H227, 2, 0, H15 H40 H227 H145 H233 H289 H125 H247 H32 H5 H223 H27 H273 H12, H227, true, false, 2, 0, H145 H15 H227 H233 H223 H12 H5 H39 H148 H173 H68 H92 H231 H246 H1, H227 H233 H223 H12 H5 H39 H148 H173 H68 H92 H231 H246 H1
R281, H213, NA, NA, 15, 0, H213 H235 H94 H228 H43 H264 H203 H75 H20 H106 H243 H121 H249 H34 H199, H213 H235 H94 H228 H43 H264 H203 H75 H20 H106 H243 H121 H249 H34 H199, false, NA, NA, NA, NA, NA
R282, H241, NA, NA, 28, 0, H241 H260 H237 H190 H152 H85 H223 H37 H139 H72 H250 H91 H246 H51 H63, H241 H260 H237 H190 H152 H85 H223 H37 H139 H72 H250 H91 H246 H51 H63, false, NA, NA, NA, NA, NA
R283, H93, R38, H93, 47, 0, H50 H28 H97 H85 H93 H92 H45 H235 H107 H262 H197 H103 H243 H70 H153, H93, true, false, 47, 0, H93 H190 H211 H97 H26 H174 H92 H252 H275 H85 H28 H50 H16 H45, H93 H190 H211 H97 H26 H174 H92 H252 H275 H85 H28 H50 H16 H45
R284, H244, NA, NA, 32, 0, H244 H246 H190 H67 H240 H174 H61 H103 H25 H36 H152 H277 H273 H220 H148, H244 H246 H190 H67 H240 H174 H61 H103 H25 H36 H152 H277 H273 H220 H148, false, NA, NA, NA, NA, NA
R285, H68, R119, H68, 46, 0, H68 H41 H292 H207 H245 H23 H16 H127 H203 H186 H6 H189 H224 H25 H123, H68 H203, true, false, 46, 0, H68 H261 H24 H131 H16 H149 H294 H292 H23 H245 H207 H175 H41 H40, H68
R286, H25, NA, NA, 11, 0, H25 H232 H227 H108 H231 H44 H166 H29 H181 H39 H105 H216 H82 H92 H218, H25 H232 H227 H108 H231 H44 H166 H29 H181 H39 H105 H216 H82 H92 H218, false, NA, NA, NA, NA, NA
R287, H159, R293, H159, 32, 0, H62 H297 H150 H159 H268 H110 H222 H83 H284 H158 H46 H15 H219 H104 H149, H159, true, false, 32, 0, H85 H150 H110 H297 H111 H222 H76 H268 H184 H62 H50 H66 H159 H97, H159
R288, H242, NA, NA, 11, 0, H242 H167 H191 H119 H204 H67 H142 H229 H51 H232 H86 H122 H234 H96 H60, H242 H167 H191 H119 H204 H67 H142 H229 H51 H232 H86 H122 H234 H96 H60, false, NA, NA, NA, NA, NA
R289, H82, NA, NA, 33, 0, H82 H196 H88 H291 H155 H9 H184 H40 H219 H246 H71 H170 H197 H13 H267, H82 H196 H88 H291 H155 H9 H184 H40 H219 H246 H71 H170 H197 H13 H267, false, NA, NA, NA, NA, NA
R290, H52, NA, NA, 28, 1, H154 H52 H20 H62 H182 H79 H133 H192 H128 H149 H87 H292 H279 H225 H56, H154 H52 H20 H62 H182 H79 H133 H192 H128 H149 H87 H292 H279 H225 H56, false, NA, NA, NA, NA, NA
R291, H32, NA, NA, 0, 4, H148 H269 H144 H203 H32 H249 H94 H117 H244 H292 H286 H245 H246 H184 H136, H148 H269 H144 H203 H32 H249 H94 H117 H244 H292 H286 H245 H246 H184 H136, false, NA, NA, NA, NA, NA
R292, H268, R106, H268, 20, 0, H177 H175 H280 H79 H268 H156 H208 H289 H58 H209 H64 H103 H146 H240 H65, H268, true, false, 20, 0, H176 H177 H208 H27 H79 H47 H268 H298 H280 H109 H257 H197 H175 H156, H268
R293, H159, R287, H159, 32, 0, H85 H150 H110 H297 H111 H222 H76 H268 H184 H62 H50 H66 H159 H97, H159, true, false, 32, 0, H62 H297 H150 H159 H268 H110 H222 H83 H284 H158 H46 H15 H219 H104 H149, H159
R294, NO_MATCH, R251, NO_MATCH, -1, 2147483647, H107 H33 H146 H294 H262 H279 H286 H32 H196 H89 H14 H270 H292 H158 H53, , true, false, -1, 2147483647, H178 H35 H125 H294 H87 H262 H146 H286 H33 H107 H210 H279 H260, 
R295, H113, NA, NA, 7, 0, H113 H134 H231 H55 H260 H193 H34 H266 H165 H166 H111 H249 H91 H6 H0, H113 H134 H231 H55 H260 H193 H34 H266 H165 H166 H111 H249 H91 H6 H0, false, NA, NA, NA, NA, NA
R296, H98, NA, NA, 10, 3, H295 H278 H32 H98 H49 H9 H240 H110 H235 H37 H215 H195 H77 H116 H81, H295 H278 H32 H98 H49 H9 H240 H110 H235 H37 H215 H195 H77 H116 H81, false, NA, NA, NA, NA, NA
R297, H272, NA, NA, 6, 0, H272 H227 H247 H293 H192 H200 H155 H7 H240 H79 H209 H113 H137 H171 H1, H272 H227 H247 H293 H192 H200 H155 H7 H240 H79 H209 H113 H137 H171 H1, false, NA, NA, NA, NA, NA
R298, H68, R325, H109, 46, 0, H8 H68 H47 H30 H254 H37 H177 H206 H117 H81 H295 H281 H56 H213 H202, H68 H206, true, false, 46, 0, H210 H149 H109 H155 H37 H68 H59 H47 H177 H8 H48 H254 H30 H4, H109 H68
R299, NO_MATCH, R250, NO_MATCH, -1, 2147483647, H219 H262 H214 H274 H116 H139 H166 H278 H18 H203 H47 H217 H234 H120, , true, false, -1, 2147483647, H217 H116 H274 H262 H219 H214 H139 H261 H205 H284 H35 H8 H4 H145 H63, 
R300, H177, NA, NA, 41, 0, H177 H274 H272 H128 H152 H228 H65 H49 H155 H134 H55 H252 H197 H34 H76, H177 H274 H272 H128 H152 H228 H65 H49 H155 H134 H55 H252 H197 H34 H76, false, NA, NA, NA, NA, NA
R301, NO_MATCH, R485, NO_MATCH, -1, 2147483647, H163 H263 H268 H65 H138 H207 H291 H219 H275 H236 H197 H112 H152 H180, , true, false, -1, 2147483647, H275 H197 H138 H163 H152 H236 H263 H151 H274 H284 H86 H0 H126 H71 H51, 
R302, H169, R30, H169, 21, 0, H286 H238 H140 H169 H37 H285 H265 H75 H278 H22 H85 H225 H224 H221, H169, true, false, 21, 0, H225 H169 H22 H85 H285 H265 H278 H210 H113 H99 H140 H96 H172 H275 H167, H169
R303, H110, NA, NA, 2, 0, H110 H13 H220 H116 H23 H204 H294 H279 H51 H141 H269 H119 H249 H42 H103, H110 H13 H220 H116 H23 H204 H294 H279 H51 H141 H269 H119 H249 H42 H103, false, NA, NA, NA, NA, NA
R304, H244, NA, NA, 32, 1, H181 H244 H81 H1 H78 H51 H149 H227 H210 H220 H147 H126 H154 H191 H46, H181 H244 H81 H1 H78 H51 H149 H227 H210 H220 H147 H126 H154 H191 H46, false, NA, NA, NA, NA, NA
R305, H96, NA, NA, 2, 4, H258 H206 H281 H277 H96 H156 H195 H24 H233 H155 H75 H52 H259 H38 H265, H258 H206 H281 H277 H96 H156 H195 H24 H233 H155 H75 H52 H259 H38 H265, false, NA, NA, NA, NA, NA
R306, H189, R227, H189, 10, 0, H1 H189 H74 H61 H247 H251 H8 H107 H262 H243 H209 H38 H211 H115, H189, true, false, 10, 0, H61 H107 H8 H74 H189 H243 H262 H183 H41 H93 H38 H207 H117 H211 H252, H189
R307, H235, NA, NA, 37, 0, H235 H81 H238 H247 H42 H119 H256 H285 H289 H169 H162 H200 H175 H106 H220, H235 H81 H238 H247 H42 H119 H256 H285 H289 H169 H162 H200 H175 H106 H220, false, NA, NA, NA, NA, NA
R308, H283, NA, NA, 32, 0, H283 H245 H67 H94 H239 H64 H23 H133 H70 H217 H120 H144 H194 H134 H18, H283 H245 H67 H94 H239 H64 H23 H133 H70 H217 H120 H144 H194 H134 H18, false, NA, NA, NA, NA, NA
R309, NO_MATCH, R406, NO_MATCH, -1, 2147483647, H27 H90 H273 H293 H133 H251 H112 H75 H199 H98 H64 H178 H109 H23 H108, , true, false, -1, 2147483647, H112 H228 H293 H224 H157 H251 H149 H269 H90 H273 H27 H3 H133 H280, 
R310, H98, NA, NA, 10, 2, H66 H87 H98 H48 H147 H92 H97 H201 H49 H278 H277 H70 H94 H54 H31, H66 H87 H98 H48 H147 H92 H97 H201 H49 H278 H277 H70 H94 H54 H31, false, NA, NA, NA, NA, NA
R311, H91, NA, NA, 3, 0, H91 H134 H169 H168 H201 H88 H121 H274 H137 H127 H5 H100 H7 H67 H138, H91 H134 H169 H168 H201 H88 H121 H274 H137 H127 H5 H100 H7 H67 H138, false, NA, NA, NA, NA, NA
R312, H105, NA, NA, 18, 0, H105 H158 H292 H129 H237 H179 H31 H225 H291 H46 H1 H88 H113 H73 H162, H105 H158 H292 H129 H237 H179 H31 H225 H291 H46 H1 H88 H113 H73 H162, false, NA, NA, NA, NA, NA
R313, H199, R458, H199, 30, 0, H198 H199 H228 H130 H92 H8 H35 H287 H192 H294 H93 H209 H274 H156 H267, H199, true, false, 30, 0, H177 H6 H8 H188 H228 H130 H258 H196 H179 H92 H35 H198 H275 H199, H199
R314, NO_MATCH, R465, NO_MATCH, -1, 2147483647, H257 H200 H116 H106 H191 H232 H10 H58 H234 H49 H275 H107 H130 H52, , true, false, -1, 2147483647, H49 H10 H275 H106 H116 H58 H191 H46 H198 H88 H35 H71 H206 H41 H154, 
R315, H211, NA, NA, 2, 0, H211 H289 H219 H261 H14 H241 H231 H294 H59 H175 H226 H275 H64 H278 H73, H211 H289 H219 H261 H14 H241 H231 H294 H59 H175 H226 H275 H64 H278 H73, false, NA, NA, NA, NA, NA
